date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:25:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:26:00%20GMT	https://bitgamble.org/?p=526	C:/My%20Web%20Sites/JB/bitgamble.org/index6a35.html	(from https://bitgamble.org/mining/allcoins-pw/)
09:25:59	2354/2354	---M-Z	200	added ('OK')	text/xml	etag:%22553-1634797561;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fmining%2Fallcoins-pw%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embedb8d2	(from https://bitgamble.org/mining/allcoins-pw/)
09:25:59	46078/46078	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Jun%202020%2016:57:33%20GMT	https://bitgamble.org/wp-content/uploads/2020/06/steam.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/06/steam.jpg	(from https://bitgamble.org/mining/earncrypto-com-review/)
09:25:59	2276/2276	---MCZ	200	added ('OK')	application/json	etag:W/%22554-1634797562;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fmining%2Fearncrypto-com-review%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed6b99.json	(from https://bitgamble.org/mining/earncrypto-com-review/)
09:26:00	2371/2371	---M-Z	200	added ('OK')	text/xml	etag:%22555-1634797562;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fmining%2Fearncrypto-com-review%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed5310	(from https://bitgamble.org/mining/earncrypto-com-review/)
09:26:00	871/871	---M-Z	200	added ('OK')	application/rss+xml	etag:%228e362babd6bf717ba25589eb26a46093%22	https://bitgamble.org/mining/earncrypto-com-review/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/mining/earncrypto-com-review/feed/index.html	(from https://bitgamble.org/mining/earncrypto-com-review/)
09:26:00	2293/2293	---MCZ	200	added ('OK')	application/json	etag:W/%22556-1634797562;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fmining%2Fcointiply-bitcoin-faucet-review%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embedb0f8.json	(from https://bitgamble.org/mining/cointiply-bitcoin-faucet-review/)
09:26:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:26:02%20GMT	https://bitgamble.org/?p=463	C:/My%20Web%20Sites/JB/bitgamble.org/indexbbbc.html	(from https://bitgamble.org/mining/earncrypto-com-review/)
09:26:00	900/900	---M-Z	200	added ('OK')	application/rss+xml	etag:%228e362babd6bf717ba25589eb26a46093%22	https://bitgamble.org/mining/cointiply-bitcoin-faucet-review/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/mining/cointiply-bitcoin-faucet-review/feed/index.html	(from https://bitgamble.org/mining/cointiply-bitcoin-faucet-review/)
09:26:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:26:03%20GMT	https://bitgamble.org/?p=384	C:/My%20Web%20Sites/JB/bitgamble.org/index6905.html	(from https://bitgamble.org/mining/cointiply-bitcoin-faucet-review/)
09:26:01	2388/2388	---M-Z	200	added ('OK')	text/xml	etag:%22557-1634797563;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fmining%2Fcointiply-bitcoin-faucet-review%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed4563	(from https://bitgamble.org/mining/cointiply-bitcoin-faucet-review/)
09:26:01	39636/39636	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Oct%202020%2009:48:28%20GMT	https://bitgamble.org/wp-content/uploads/2020/10/photo_2020-09-08_12-44-36.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/10/photo_2020-09-08_12-44-36.jpg	(from https://bitgamble.org/unibet/)
09:26:01	2367/2367	---MCZ	200	added ('OK')	application/json	etag:W/%22558-1634797563;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Funibet%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embedf6a9.json	(from https://bitgamble.org/unibet/)
09:26:02	2502/2502	---M-Z	200	added ('OK')	text/xml	etag:%22559-1634797564;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Funibet%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed2681	(from https://bitgamble.org/unibet/)
09:26:02	808/808	---M-Z	200	added ('OK')	application/rss+xml	etag:%22154b9fa4a6b0f30494d25ce057b01e59%22	https://bitgamble.org/unibet/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/unibet/feed/index.html	(from https://bitgamble.org/unibet/)
09:26:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:26:04%20GMT	https://bitgamble.org/?p=925	C:/My%20Web%20Sites/JB/bitgamble.org/indexd0d3.html	(from https://bitgamble.org/unibet/)
09:26:02	192326/192326	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Oct%202020%2007:55:27%20GMT	https://bitgamble.org/wp-content/uploads/2020/10/p1.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/10/p1.jpg	(from https://bitgamble.org/unibet/)
09:26:02	98014/98014	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Oct%202020%2008:52:35%20GMT	https://bitgamble.org/wp-content/uploads/2020/10/photo_2020-09-30_13-58-52-2.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/10/photo_2020-09-30_13-58-52-2.jpg	(from https://bitgamble.org/unibet/)
09:26:02	100421/100421	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Oct%202020%2008:50:21%20GMT	https://bitgamble.org/wp-content/uploads/2020/10/photo_2020-09-30_21-35-14.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/10/photo_2020-09-30_21-35-14.jpg	(from https://bitgamble.org/unibet/)
09:26:03	173180/173180	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Sep%202020%2022:19:57%20GMT	https://bitgamble.org/wp-content/uploads/2020/09/uniswap-logo-950x1024.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/09/uniswap-logo-950x1024.png	(from https://bitgamble.org/how-to-uniswap/)
09:26:03	2394/2394	---MCZ	200	added ('OK')	application/json	etag:W/%22560-1634797565;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fhow-to-uniswap%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embedfa88.json	(from https://bitgamble.org/how-to-uniswap/)
09:26:03	2529/2529	---M-Z	200	added ('OK')	text/xml	etag:%22561-1634797565;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fhow-to-uniswap%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed0b2b	(from https://bitgamble.org/how-to-uniswap/)
09:26:03	46524/46524	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Sep%202020%2016:23:04%20GMT	https://bitgamble.org/wp-content/uploads/2020/09/interfaceewew.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/09/interfaceewew.jpg	(from https://bitgamble.org/how-to-uniswap/)
09:26:03	840/840	---M-Z	200	added ('OK')	application/rss+xml	etag:%22717592bdd165063419609583c957c510%22	https://bitgamble.org/how-to-uniswap/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/how-to-uniswap/feed/index.html	(from https://bitgamble.org/how-to-uniswap/)
09:26:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:26:06%20GMT	https://bitgamble.org/?p=861	C:/My%20Web%20Sites/JB/bitgamble.org/index2bd3.html	(from https://bitgamble.org/how-to-uniswap/)
09:26:04	19472/19472	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jan%202021%2021:46:57%20GMT	https://bitgamble.org/wp-content/uploads/2020/09/photo_2020-10-23_00-51-10.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/09/photo_2020-10-23_00-51-10.jpg	(from https://bitgamble.org/lync-network-overview/)
09:26:04	2415/2415	---MCZ	200	added ('OK')	application/json	etag:W/%22562-1634797566;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Flync-network-overview%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embedcf96.json	(from https://bitgamble.org/lync-network-overview/)
09:26:04	859/859	---M-Z	200	added ('OK')	application/rss+xml	etag:%22ed358f378951ff2fd9b6a06481e18379%22	https://bitgamble.org/lync-network-overview/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/lync-network-overview/feed/index.html	(from https://bitgamble.org/lync-network-overview/)
09:26:05	2550/2550	---M-Z	200	added ('OK')	text/xml	etag:%22563-1634797567;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Flync-network-overview%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed2872	(from https://bitgamble.org/lync-network-overview/)
09:26:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:26:07%20GMT	https://bitgamble.org/?p=848	C:/My%20Web%20Sites/JB/bitgamble.org/indexab1b.html	(from https://bitgamble.org/lync-network-overview/)
09:26:05	99141/99141	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Sep%202020%2017:55:28%20GMT	https://bitgamble.org/wp-content/uploads/2020/09/DFQWDQWDQ.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/09/DFQWDQWDQ.jpg	(from https://bitgamble.org/lync-network-overview/)
09:26:05	7466/7466	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2020:25:06%20GMT	https://bitgamble.org/wp-content/uploads/2020/09/o7Fpz4E_400x400.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/09/o7Fpz4E_400x400.jpg	(from https://bitgamble.org/yfmoonshot-is-it-another-yf-clone/)
09:26:05	2513/2513	---MCZ	200	added ('OK')	application/json	etag:W/%22564-1634797568;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fyfmoonshot-is-it-another-yf-clone%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embedc82b.json	(from https://bitgamble.org/yfmoonshot-is-it-another-yf-clone/)
09:26:06	925/925	---M-Z	200	added ('OK')	application/rss+xml	etag:%2220986241eb8ef28eb4c22129b6c3e6ec%22	https://bitgamble.org/yfmoonshot-is-it-another-yf-clone/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/yfmoonshot-is-it-another-yf-clone/feed/index.html	(from https://bitgamble.org/yfmoonshot-is-it-another-yf-clone/)
09:26:06	2650/2650	---M-Z	200	added ('OK')	text/xml	etag:%22565-1634797568;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fyfmoonshot-is-it-another-yf-clone%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed0ba9	(from https://bitgamble.org/yfmoonshot-is-it-another-yf-clone/)
09:26:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:26:08%20GMT	https://bitgamble.org/?p=808	C:/My%20Web%20Sites/JB/bitgamble.org/indexef2e.html	(from https://bitgamble.org/yfmoonshot-is-it-another-yf-clone/)
09:26:06	156957/156957	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Sep%202020%2019:15:10%20GMT	https://bitgamble.org/wp-content/uploads/2020/09/YFMOONSHOT-1.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/09/YFMOONSHOT-1.jpg	(from https://bitgamble.org/yfmoonshot-is-it-another-yf-clone/)
09:26:06	17902/17902	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Sep%202020%2013:35:47%20GMT	https://bitgamble.org/wp-content/uploads/2020/09/70924405.png	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/09/70924405.png	(from https://bitgamble.org/vybe-finance/)
09:26:07	2380/2380	---MCZ	200	added ('OK')	application/json	etag:W/%22566-1634797569;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fvybe-finance%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed1941.json	(from https://bitgamble.org/vybe-finance/)
09:26:07	832/832	---M-Z	200	added ('OK')	application/rss+xml	etag:%226c8e044c94dbe20113ca323441f332f1%22	https://bitgamble.org/vybe-finance/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/vybe-finance/feed/index.html	(from https://bitgamble.org/vybe-finance/)
09:26:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:26:09%20GMT	https://bitgamble.org/?p=782	C:/My%20Web%20Sites/JB/bitgamble.org/indexe83f.html	(from https://bitgamble.org/vybe-finance/)
09:26:07	2515/2515	---M-Z	200	added ('OK')	text/xml	etag:%22567-1634797570;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fvybe-finance%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed22ea	(from https://bitgamble.org/vybe-finance/)
09:26:08	85656/85656	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Sep%202020%2015:55:00%20GMT	https://bitgamble.org/wp-content/uploads/2020/09/VYBE.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/09/VYBE.jpg	(from https://bitgamble.org/vybe-finance/)
09:26:08	6339/6339	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Sep%202020%2023:53:02%20GMT	https://bitgamble.org/wp-content/uploads/2020/09/0z2bQDnW.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/09/0z2bQDnW.jpg	(from https://bitgamble.org/zeedex-crypto-exchange/)
09:26:08	2430/2430	---MCZ	200	added ('OK')	application/json	etag:W/%22568-1634797570;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fzeedex-crypto-exchange%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed20fc.json	(from https://bitgamble.org/zeedex-crypto-exchange/)
09:26:09	872/872	---M-Z	200	added ('OK')	application/rss+xml	etag:%22344115b63c8564d41251d2e5b5801460%22	https://bitgamble.org/zeedex-crypto-exchange/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/zeedex-crypto-exchange/feed/index.html	(from https://bitgamble.org/zeedex-crypto-exchange/)
09:26:09	2565/2565	---M-Z	200	added ('OK')	text/xml	etag:%22569-1634797571;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fzeedex-crypto-exchange%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed3237	(from https://bitgamble.org/zeedex-crypto-exchange/)
09:26:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:26:11%20GMT	https://bitgamble.org/?p=647	C:/My%20Web%20Sites/JB/bitgamble.org/index6087.html	(from https://bitgamble.org/zeedex-crypto-exchange/)
09:26:09	105235/105235	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Sep%202020%2023:29:10%20GMT	https://bitgamble.org/wp-content/uploads/2020/09/ZDEX.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/09/ZDEX.jpg	(from https://bitgamble.org/zeedex-crypto-exchange/)
09:26:10	93917/93917	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Aug%202020%2019:49:35%20GMT	https://bitgamble.org/wp-content/uploads/2020/08/Why-should-you-choose-to-play-Blackjack-online-1080x6751.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/08/Why-should-you-choose-to-play-Blackjack-online-1080x6751.jpg	(from https://bitgamble.org/where-to-play-bitcoin-blackjack/)
09:26:10	2529/2529	---MCZ	200	added ('OK')	application/json	etag:W/%22570-1634797572;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fwhere-to-play-bitcoin-blackjack%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embeda310.json	(from https://bitgamble.org/where-to-play-bitcoin-blackjack/)
09:26:10	910/910	---M-Z	200	added ('OK')	application/rss+xml	etag:%22464c4b9bfbb84e7f11667e7b98bcc14a%22	https://bitgamble.org/where-to-play-bitcoin-blackjack/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/where-to-play-bitcoin-blackjack/feed/index.html	(from https://bitgamble.org/where-to-play-bitcoin-blackjack/)
09:26:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:26:12%20GMT	https://bitgamble.org/?p=622	C:/My%20Web%20Sites/JB/bitgamble.org/index7033.html	(from https://bitgamble.org/where-to-play-bitcoin-blackjack/)
09:26:10	2664/2664	---M-Z	200	added ('OK')	text/xml	etag:%22571-1634797572;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fwhere-to-play-bitcoin-blackjack%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embedfd39	(from https://bitgamble.org/where-to-play-bitcoin-blackjack/)
09:26:10	138387/138387	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Aug%202020%2019:33:36%20GMT	https://bitgamble.org/wp-content/uploads/2020/08/blackhjack.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/08/blackhjack.jpg	(from https://bitgamble.org/where-to-play-bitcoin-blackjack/)
09:26:11	135954/135954	---M--	200	added ('OK')	image/jpeg	date:Sun,%2002%20Aug%202020%2019:05:30%20GMT	https://bitgamble.org/wp-content/uploads/2020/08/OIP.0OBDQbsyEWgGpZ7qlZwvjAAAAA1.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/08/OIP.0OBDQbsyEWgGpZ7qlZwvjAAAAA1.jpg	(from https://bitgamble.org/ethereum-casino-list-2020/)
09:26:11	2468/2468	---MCZ	200	added ('OK')	application/json	etag:W/%22572-1634797573;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fethereum-casino-list-2020%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed238a.json	(from https://bitgamble.org/ethereum-casino-list-2020/)
09:26:11	884/884	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d2baa88d1dbf3e4bfe058b20b3e8b717%22	https://bitgamble.org/ethereum-casino-list-2020/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/ethereum-casino-list-2020/feed/index.html	(from https://bitgamble.org/ethereum-casino-list-2020/)
09:26:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:26:14%20GMT	https://bitgamble.org/?p=564	C:/My%20Web%20Sites/JB/bitgamble.org/index04f2.html	(from https://bitgamble.org/ethereum-casino-list-2020/)
09:26:12	2603/2603	---M-Z	200	added ('OK')	text/xml	etag:%22573-1634797574;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fethereum-casino-list-2020%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed2368	(from https://bitgamble.org/ethereum-casino-list-2020/)
09:26:12	67349/67349	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Jul%202020%2021:34:50%20GMT	https://bitgamble.org/wp-content/uploads/2020/07/tegeger1.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/07/tegeger1.jpg	(from https://bitgamble.org/the-great-bitcoin-twitter-hack/)
09:26:12	2470/2470	---MCZ	200	added ('OK')	application/json	etag:W/%22574-1634797574;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fthe-great-bitcoin-twitter-hack%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embedaf77.json	(from https://bitgamble.org/the-great-bitcoin-twitter-hack/)
09:26:12	904/904	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b5e426df3b645ded444b29b0b1181140%22	https://bitgamble.org/the-great-bitcoin-twitter-hack/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/the-great-bitcoin-twitter-hack/feed/index.html	(from https://bitgamble.org/the-great-bitcoin-twitter-hack/)
09:26:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:26:15%20GMT	https://bitgamble.org/?p=517	C:/My%20Web%20Sites/JB/bitgamble.org/index728e.html	(from https://bitgamble.org/the-great-bitcoin-twitter-hack/)
09:26:13	2605/2605	---M-Z	200	added ('OK')	text/xml	etag:%22575-1634797575;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Fthe-great-bitcoin-twitter-hack%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed3319	(from https://bitgamble.org/the-great-bitcoin-twitter-hack/)
09:26:14	37332/37332	---M--	200	added ('OK')	image/webp	etag:%228cfc94f8491af22c1381333e7b1182c9%22	https://cdn.publish0x.com/prod/fs/cachedimages/2714555092-80fbc1d13048ea2a734d9d34cace0a2f2929b9d36072dbf68f307dff587f2ef4.webp	C:/My%20Web%20Sites/JB/cdn.publish0x.com/prod/fs/cachedimages/2714555092-80fbc1d13048ea2a734d9d34cace0a2f2929b9d36072dbf68f307dff587f2ef4.webp	(from https://bitgamble.org/the-great-bitcoin-twitter-hack/)
09:26:15	20274/20274	---M--	200	added ('OK')	image/webp	etag:%2286fb24118a811603fa9f5e6e03789bbe%22	https://cdn.publish0x.com/prod/fs/cachedimages/1379875942-d5bf911e9fb3c9afb616173f2edfd1772a0954be0f0729c4cefe7c1e612d0b5e.webp	C:/My%20Web%20Sites/JB/cdn.publish0x.com/prod/fs/cachedimages/1379875942-d5bf911e9fb3c9afb616173f2edfd1772a0954be0f0729c4cefe7c1e612d0b5e.webp	(from https://bitgamble.org/the-great-bitcoin-twitter-hack/)
09:26:15	15616/15616	---M--	200	added ('OK')	image/webp	etag:%2299797f7c6e1f0dc02b8118a7afd8c126%22	https://cdn.publish0x.com/prod/fs/cachedimages/4167967313-fa14c602d0449bf58a0e4470eb26db2bef61d0dc1f1fe36efec9d1053fe13b17.webp	C:/My%20Web%20Sites/JB/cdn.publish0x.com/prod/fs/cachedimages/4167967313-fa14c602d0449bf58a0e4470eb26db2bef61d0dc1f1fe36efec9d1053fe13b17.webp	(from https://bitgamble.org/the-great-bitcoin-twitter-hack/)
09:26:16	20606/20606	---M--	200	added ('OK')	image/webp	etag:%22c069b37bdea7a99797d8cb6705a6a00c%22	https://cdn.publish0x.com/prod/fs/cachedimages/2388214340-12676b39831a5b3984fbb7e0483e0c14163df7e84c18c76da9073121fc7e5fce.webp	C:/My%20Web%20Sites/JB/cdn.publish0x.com/prod/fs/cachedimages/2388214340-12676b39831a5b3984fbb7e0483e0c14163df7e84c18c76da9073121fc7e5fce.webp	(from https://bitgamble.org/the-great-bitcoin-twitter-hack/)
09:26:17	28004/28004	---M--	200	added ('OK')	image/webp	etag:%22efd39a258bc50bb6339101eeb58c11e6%22	https://cdn.publish0x.com/prod/fs/cachedimages/4021800338-de3ea486eb472026199bbc93b21f31dfb33d86d3282dba9a2edec8e73c788a8a.webp	C:/My%20Web%20Sites/JB/cdn.publish0x.com/prod/fs/cachedimages/4021800338-de3ea486eb472026199bbc93b21f31dfb33d86d3282dba9a2edec8e73c788a8a.webp	(from https://bitgamble.org/the-great-bitcoin-twitter-hack/)
09:26:17	14974/14974	---M--	200	added ('OK')	image/webp	etag:%2203689294e5585060d2c976dd6dfc0159%22	https://cdn.publish0x.com/prod/fs/cachedimages/2950968422-e493cf70e68a69c09b8e6090eb61b9a943fef994ba70e4eff491cfaf136607cc.webp	C:/My%20Web%20Sites/JB/cdn.publish0x.com/prod/fs/cachedimages/2950968422-e493cf70e68a69c09b8e6090eb61b9a943fef994ba70e4eff491cfaf136607cc.webp	(from https://bitgamble.org/the-great-bitcoin-twitter-hack/)
09:26:18	182103/182103	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2019:16:20%20GMT	https://bitgamble.org/wp-content/uploads/2020/07/7db07b6196c21bb0d3665abd9925ba781.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/07/7db07b6196c21bb0d3665abd9925ba781.jpg	(from https://bitgamble.org/types-of-bitcoin-casinos/)
09:26:18	2465/2465	---MCZ	200	added ('OK')	application/json	etag:W/%22576-1634797580;;;%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Ftypes-of-bitcoin-casinos%2F	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embedacac.json	(from https://bitgamble.org/types-of-bitcoin-casinos/)
09:26:18	2600/2600	---M-Z	200	added ('OK')	text/xml	etag:%22577-1634797580;gz%22	https://bitgamble.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbitgamble.org%2Ftypes-of-bitcoin-casinos%2F&format=xml	C:/My%20Web%20Sites/JB/bitgamble.org/wp-json/oembed/1.0/embed1875	(from https://bitgamble.org/types-of-bitcoin-casinos/)
09:26:18	5927/5927	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Jun%202020%2020:18:08%20GMT	https://bitgamble.org/wp-content/uploads/2020/05/bitcoin-poker-150x150.jpg	C:/My%20Web%20Sites/JB/bitgamble.org/wp-content/uploads/2020/05/bitcoin-poker-150x150.jpg	(from https://bitgamble.org/page/2/?post_type=post)
09:26:18	880/880	---M-Z	200	added ('OK')	application/rss+xml	etag:%220c460ab63b28988d7df07768d74656b3%22	https://bitgamble.org/types-of-bitcoin-casinos/feed/	C:/My%20Web%20Sites/JB/bitgamble.org/types-of-bitcoin-casinos/feed/index.html	(from https://bitgamble.org/types-of-bitcoin-casinos/)
09:26:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2021%20Oct%202021%2006:26:21%20GMT	https://bitgamble.org/?p=511	C:/My%20Web%20Sites/JB/bitgamble.org/index8e0b.html	(from https://bitgamble.org/types-of-bitcoin-casinos/)
